"REF_SECTOR","TIME_PERIOD","ACCOUNTING_ENTRY","STO","PRODUCT","ACTIVITY","signe","formule","id_formule"
"S11",1978,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",149
"S11",1978,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",149
"S1",2005,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",150
"S1",2005,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",150
"S1",2005,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",150
"S1",2005,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",150
"S1",2005,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",150
"S1",1949,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",151
"S1",1949,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",151
"S1",1949,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",151
"S1",1949,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",151
"S1",1949,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",151
"S1",1982,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",152
"S1",1982,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",152
"S1",1982,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",152
"S1",1982,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",152
"S1",1982,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",152
"S14",2014,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",153
"S14",2014,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",153
"S14",2014,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",153
"S14",2014,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",153
"S14",2014,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",153
"S11",2004,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",154
"S11",2004,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",154
"S11",2004,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",154
"S11",2004,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",154
"S11",2004,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",154
"S14",1973,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",155
"S14",1973,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",155
"S14",1973,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",155
"S14",1973,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",155
"S14",1973,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",155
"S15",1963,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",156
"S15",1963,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",156
"S15",1963,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",156
"S15",1963,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",156
"S15",1963,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",156
"S12",1967,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",157
"S12",1967,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",157
"S12",1967,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",157
"S12",1967,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",157
"S12",1967,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",157
"S14",2020,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",158
"S14",2020,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",158
"S14",2020,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",158
"S14",2020,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",158
"S14",2020,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",158
"S12",2019,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",159
"S12",2019,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",159
"S12",2019,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",159
"S12",2019,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",159
"S12",2019,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",159
"S15",1972,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",160
"S15",1972,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",160
"S15",1972,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",160
"S15",1972,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",160
"S15",1972,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",160
"S14",1961,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",161
"S14",1961,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",161
"S14",1961,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",161
"S14",1961,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",161
"S14",1961,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",161
"S1",2016,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",162
"S1",2016,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",162
"S1",2016,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",162
"S1",2016,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",162
"S1",2016,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",162
"S12",1971,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",163
"S12",1971,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",163
"S12",1971,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",163
"S12",1971,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",163
"S12",1971,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",163
"S11",2008,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",164
"S11",2008,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",164
"S11",2008,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",164
"S11",2008,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",164
"S11",2008,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",164
"S14",2009,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",165
"S14",2009,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",165
"S14",2009,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",165
"S14",2009,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",165
"S14",2009,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",165
"S13",2016,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",166
"S13",2016,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",166
"S13",2016,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",166
"S13",2016,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",166
"S13",2016,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",166
"S14",1990,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",167
"S14",1990,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",167
"S14",1990,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",167
"S14",1990,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",167
"S14",1990,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",167
"S13",2014,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",168
"S13",2014,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",168
"S13",2014,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",168
"S13",2014,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",168
"S13",2014,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",168
"S11",1966,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",169
"S11",1966,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",169
"S11",1966,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",169
"S11",1966,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",169
"S11",1966,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",169
"S14",2021,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",170
"S14",2021,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",170
"S14",2021,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",170
"S14",2021,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",170
"S14",2021,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",170
"S14",2000,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",171
"S14",2000,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",171
"S14",2000,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",171
"S14",2000,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",171
"S14",2000,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",171
"S1",1967,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",172
"S1",1967,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",172
"S1",1967,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",172
"S1",1967,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",172
"S1",1967,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",172
"S15",1996,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",173
"S15",1996,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",173
"S15",1996,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",173
"S15",1996,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",173
"S15",1996,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",173
"S1",1978,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",174
"S1",1978,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",174
"S1",1978,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",174
"S1",1978,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",174
"S1",1978,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",174
"S1",1987,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",175
"S1",1987,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",175
"S1",1987,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",175
"S1",1987,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",175
"S1",1987,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",175
"S12",2005,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",176
"S12",2005,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",176
"S12",2005,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",176
"S12",2005,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",176
"S12",2005,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",176
"S13",1955,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",177
"S13",1955,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",177
"S13",1955,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",177
"S13",1955,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",177
"S13",1955,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",177
"S14",1968,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",178
"S14",1968,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",178
"S14",1968,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",178
"S14",1968,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",178
"S14",1968,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",178
"S11",1976,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",179
"S11",1976,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",179
"S11",1976,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",179
"S11",1976,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",179
"S11",1976,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",179
"S14",1988,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",180
"S14",1988,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",180
"S14",1988,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",180
"S14",1988,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",180
"S14",1988,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",180
"S15",2007,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",181
"S15",2007,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",181
"S15",2007,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",181
"S15",2007,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",181
"S15",2007,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",181
"S12",2004,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",182
"S12",2004,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",182
"S12",2004,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",182
"S12",2004,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",182
"S12",2004,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",182
"S12",2002,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",183
"S12",2002,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",183
"S12",2002,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",183
"S12",2002,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",183
"S12",2002,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",183
"S13",2013,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",184
"S13",2013,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",184
"S13",2013,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",184
"S13",2013,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",184
"S13",2013,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",184
"S1",1994,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",185
"S1",1994,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",185
"S1",1994,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",185
"S1",1994,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",185
"S1",1994,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",185
"S14",1987,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",186
"S14",1987,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",186
"S14",1987,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",186
"S14",1987,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",186
"S14",1987,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",186
"S1",1975,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",187
"S1",1975,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",187
"S1",1975,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",187
"S1",1975,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",187
"S1",1975,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",187
"S15",1968,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",188
"S15",1968,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",188
"S15",1968,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",188
"S15",1968,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",188
"S15",1968,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",188
"S14",1955,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",189
"S14",1955,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",189
"S14",1955,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",189
"S14",1955,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",189
"S14",1955,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",189
"S1",2001,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",190
"S1",2001,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",190
"S1",2001,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",190
"S1",2001,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",190
"S1",2001,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",190
"S14",1975,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",191
"S14",1975,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",191
"S14",1975,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",191
"S14",1975,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",191
"S14",1975,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",191
"S11",1956,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",192
"S11",1956,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",192
"S11",1956,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",192
"S11",1956,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",192
"S11",1956,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",192
"S11",1973,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",193
"S11",1973,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",193
"S11",1973,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",193
"S11",1973,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",193
"S11",1973,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",193
"S15",1985,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",194
"S15",1985,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",194
"S15",1985,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",194
"S15",1985,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",194
"S15",1985,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",194
"S1",1980,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",195
"S1",1980,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",195
"S1",1980,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",195
"S1",1980,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",195
"S1",1980,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",195
"S15",2005,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",196
"S15",2005,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",196
"S15",2005,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",196
"S15",2005,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",196
"S15",2005,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",196
"S1",1969,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",197
"S1",1969,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",197
"S1",1969,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",197
"S1",1969,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",197
"S1",1969,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",197
"S1",1973,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",198
"S1",1973,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",198
"S1",1973,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",198
"S1",1973,"D","D29","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",198
"S1",1973,"D","D39","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",198
"S11",1988,"B","B1G","_T","_T",1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",199
"S11",1988,"B","B2A3G","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",199
"S11",1988,"D","D1","_T","_T",-1,"Lien valeur ajoutée/rémunérations et excédent brut d'exploitation",199
