"COUNTERPART_AREA";"ACCOUNTING_ENTRY";"STO";"ACTIVITY";"UNIT_MEASURE";"PRICES";"VALUATION";"FREQ";"REF_AREA";"GEO";"GEO_OBJECT";"OBS_STATUS";"CONF_STATUS";"DECIMALS";"UNIT_MULT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";1992;18410.248
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRM";"94";"REG";"A";"F";"1";"6";"D";2016;28315.245
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";2016;32675.187
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";1992;41589.63
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"1";"6";"D";2013;69387.25
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2001;52281.226
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRF3";"F";"FRANCE";"P";"F";"1";"6";"SD";2023;83899.728
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRJ2";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;78872.839
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"1";"6";"D";2010;24572.71
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"1";"6";"D";2002;23120.577
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2004;23571.752
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRJ2";"F";"FRANCE";"P";"F";"1";"6";"PROV";2024;87572.217
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"1";"6";"D";2019;33498.902
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"1";"6";"D";2014;29949.05
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRY2";"02";"REG";"A";"F";"1";"6";"D";2003;48940.769
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"1";"6";"D";2017;78997.907
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"1";"6";"D";2018;78053.132
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRY1";"01_COMER978";"OTHER";"P";"F";"1";"6";"PROV";2024;78768.568
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2002;56077.935
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2012;70803.292
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FR_HHT";"F";"FRANCE";"A";"F";"1";"6";"D";2010;30813.509
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"1";"6";"D";2017;77468.1
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"1";"6";"D";2015;73151.1
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRY2";"02";"REG";"A";"F";"1";"6";"D";2014;22806.603
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";1990;16252.996
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2002;40396.604
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";1995;16459.863
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2017;28541.954
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2003;55347.821
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRD";"28";"REG";"A";"F";"1";"6";"D";2004;24074.217
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRD";"28";"REG";"A";"F";"1";"6";"D";2004;60933.587
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";1999;18340.929
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRB";"24";"REG";"A";"F";"1";"6";"D";2010;66211.959
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FRC";"27";"REG";"A";"F";"1";"6";"D";2007;72922.5
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRY4";"04";"REG";"A";"F";"1";"6";"D";2002;10304.3
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRZ";"T_EXTRA_REG_FR";"OTHER";"A";"F";"1";"6";"D";2007;2004.4
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"1";"6";"D";2011;2062141.4
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";1993;89514.3
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2000;1025718.9
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRY5";"06";"REG";"A";"F";"1";"6";"D";2000;425.9
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FRD";"28";"REG";"A";"F";"1";"6";"D";1991;51743.2
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"1";"6";"D";2001;5585.3
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRZZ";"F";"FRANCE";"A";"F";"1";"6";"D";2009;983.3
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRD2";"F";"FRANCE";"P";"F";"1";"0";"SD";2023;1231.063
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"0";"D";2010;1142.803
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"0";"D";2019;974.954
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"1";"6";"D";2000;690.3
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"1";"0";"D";2016;994.004
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRK";"84";"REG";"A";"F";"1";"0";"D";2002;707.33
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"0";"D";2002;835.957
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"1";"0";"D";2018;852.978
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRY";"DOM";"OTHER";"P";"F";"1";"0";"SD";2022;895.97
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"1";"0";"D";2012;880.795
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"1";"6";"D";2002;54197.999
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2019;29717.614
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRC1";"F";"FRANCE";"A";"F";"1";"6";"D";2020;29254.788
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"6";"D";2014;53115.531
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"1";"6";"D";2009;22916.12
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRE2";"F";"FRANCE";"P";"F";"1";"6";"PROV";2024;87682.913
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"6";"D";2008;49140.705
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRC1";"F";"FRANCE";"A";"F";"1";"6";"D";2014;70602.391
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;32789.674
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"6";"D";2004;81649.772
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"1";"6";"D";2014;424
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"0";"D";2008;1265.681
"W0";"C";"D1";"_T";"XDC";"_Z";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"1";"0";"D";2014;17359.205
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"1";"6";"D";2016;3504.3
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRY2";"02";"REG";"A";"F";"1";"0";"D";2001;381.646
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"1";"0";"D";2018;1225.358
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRY2";"02";"REG";"A";"F";"1";"6";"D";2003;135.7
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"1";"0";"D";2005;1061.553
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRY5";"06";"REG";"A";"F";"1";"6";"D";2016;68.1
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"1";"0";"D";2016;1113.308
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"0";"D";2013;1040.166
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2006;2961.8
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"1";"0";"D";2008;1112.404
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"1";"0";"D";2007;815.006
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"0";"D";2020;1090
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"0";"D";2018;985.03
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRI2";"F";"FRANCE";"A";"F";"1";"0";"D";2001;769.614
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"1";"0";"D";2000;628.498
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2009;3338.3
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"1";"6";"D";2006;1499.5
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"1";"6";"D";2005;25059.773
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRI2";"F";"FRANCE";"A";"F";"1";"6";"D";2012;23853.721
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRK1";"F";"FRANCE";"A";"F";"1";"6";"D";2002;20451.81
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2007;66445.669
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"1";"6";"D";2017;71434.912
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2018;29683.613
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"1";"6";"D";2018;31179.642
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRK1";"F";"FRANCE";"A";"F";"1";"6";"D";2019;74496.744
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRI2";"F";"FRANCE";"A";"F";"1";"6";"D";2013;24463.672
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"1";"6";"D";2000;49351.98
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRH";"53";"REG";"P";"F";"1";"6";"PROV";2024;36551.73
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRI";"75";"REG";"A";"F";"1";"6";"D";2017;72133.884
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";2004;62043.786
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2002;54043.018
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRH";"53";"REG";"A";"F";"1";"6";"D";2000;50235.274
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";1995;48157.838
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRI";"75";"REG";"A";"F";"1";"6";"D";2006;25108.694
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRG";"52";"REG";"A";"F";"1";"6";"D";1990;38211.379
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRK";"84";"REG";"P";"F";"1";"6";"SD";2023;91016.655
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRB";"24";"REG";"P";"F";"1";"0";"SD";2022;1340.884
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRC";"27";"REG";"A";"F";"1";"0";"D";2008;886.011
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRI";"75";"REG";"A";"F";"1";"0";"D";2017;1188.774
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRI";"75";"REG";"A";"F";"1";"6";"D";2003;4454.7
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FR1";"11";"REG";"P";"F";"1";"0";"SD";2023;2056.7
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRG";"52";"REG";"A";"F";"1";"0";"D";2010;955.585
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2009;13166.8
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRB";"24";"REG";"A";"F";"1";"6";"D";2017;2524.9
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRC";"27";"REG";"A";"F";"1";"0";"D";2010;962.35
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRG";"52";"REG";"P";"F";"1";"0";"SD";2023;1390.119
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2008;27001.189
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";1998;70211.9
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2015;25853.58
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2011;67476.167
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRD";"28";"REG";"A";"F";"1";"6";"D";2010;26680.952
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRE";"32";"REG";"P";"F";"1";"6";"SD";2023;31958.593
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2017;55995.849
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRD";"28";"REG";"P";"F";"1";"6";"SD";2022;31997.425
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRB";"24";"REG";"A";"F";"1";"6";"D";2006;25541.138
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRY5";"06";"REG";"A";"F";"1";"6";"D";2021;57277.344
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRY2";"02";"REG";"A";"F";"1";"6";"D";2019;24693.066
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"1";"6";"D";2004;25860.36
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRK2";"F";"FRANCE";"A";"F";"1";"6";"D";2010;72759.803
"W0";"D";"P51G";"A";"XDC";"V";"S";"A";"FRY5";"06";"REG";"A";"F";"1";"6";"D";2010;0
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FR_HHT";"F";"FRANCE";"A";"F";"1";"6";"D";2012;31935.219
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"1";"0";"D";2020;1330.422
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRK2";"F";"FRANCE";"A";"F";"1";"6";"D";2008;31880.855
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"1";"6";"D";2016;77848.146
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"1";"6";"D";2004;63794.55
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";1991;748847.6
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRY3";"03";"REG";"A";"F";"1";"6";"D";2017;4179.6
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";1998;387176.5
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRY4";"04";"REG";"A";"F";"1";"6";"D";2020;17798.2
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FRC";"27";"REG";"A";"F";"1";"6";"D";2005;66779.9
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRY3";"03";"REG";"A";"F";"1";"6";"D";2011;3742.1
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"1";"6";"D";2009;1935840.2
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FRD";"28";"REG";"P";"F";"1";"6";"PROV";2024;117712.8
"W0";"B";"B1G";"_T";"XDC";"Y";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2003;5111.5
"W0";"B";"B1GQ";"_T";"XDC";"V";"S";"A";"FRE";"32";"REG";"P";"F";"1";"6";"PROV";2024;197331
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"1";"6";"D";2004;1074.5
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRL";"93";"REG";"A";"F";"1";"6";"D";2021;9623.7
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"0";"D";2015;873.292
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"0";"D";2008;1158.014
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRC1";"F";"FRANCE";"A";"F";"1";"6";"D";2012;1589.3
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRK";"84";"REG";"A";"F";"1";"0";"D";2010;1040.44
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRC1";"F";"FRANCE";"A";"F";"1";"6";"D";2001;1040.7
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRC1";"F";"FRANCE";"P";"F";"1";"6";"SD";2023;2419.4
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRL";"93";"REG";"A";"F";"1";"6";"D";2019;8454.7
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"1";"0";"D";2014;949.973
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"0";"D";2006;854.404
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"0";"D";2009;1030.044
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"1";"6";"D";2013;1684.4
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRI2";"F";"FRANCE";"P";"F";"1";"0";"SD";2022;1516.133
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"1";"0";"D";2012;1143.897
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRI3";"F";"FRANCE";"P";"F";"1";"0";"SD";2023;1545.761
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"1";"6";"D";2018;1845.9
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"0";"D";2005;894.856
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"0";"D";2015;960.711
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRI2";"F";"FRANCE";"A";"F";"1";"6";"D";2005;668.4
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRY2";"02";"REG";"A";"F";"1";"0";"D";2007;500.157
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"1";"6";"D";2004;2438.9
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"0";"D";2017;1454.925
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"1";"6";"D";2006;342.7
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRY5";"06";"REG";"A";"F";"1";"6";"D";2009;36.1
"W0";"C";"D1";"_T";"XDC";"_Z";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"1";"0";"D";2012;16928.84
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2003;264
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"1";"0";"D";2016;1160.653
"W0";"D";"P51C";"_T";"XDC";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"1";"0";"D";2007;1059.854
"W0";"D";"P51C";"_T";"XDC";"V";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"1";"6";"D";2003;318.8
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRC1";"F";"FRANCE";"A";"F";"1";"6";"D";2000;52564.717
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2006;63979.549
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"1";"6";"D";2009;64685.494
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"1";"6";"D";2010;70305.464
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRE2";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;80564.132
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"1";"6";"D";2021;75385.048
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"1";"6";"D";2017;27208.925
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"1";"6";"D";2012;27848.768
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"1";"6";"D";2017;29070.077
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"1";"6";"D";2015;28399.218
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRI";"75";"REG";"A";"F";"1";"6";"D";1998;19380.747
"W0";"_Z";"_PIB_EMPLOI_RG";"_T";"XDC";"V";"S";"A";"FRI";"75";"REG";"A";"F";"1";"6";"D";2006;61869.037
"W0";"_Z";"_PIB_HABITANT_RG";"_T";"XDC";"V";"S";"A";"FRI";"75";"REG";"P";"F";"1";"6";"SD";2022;32939.71
